alloy,solute,plane,T_C,T_K,wt_solute,xB_bulk,L,seed,A_scale,omega_scale,include_elastic,omega_Jmol,omega_source,gamma0_Fe_plane_Jm2,gamma0_solute_weighted_Jm2,Omega_m2mol,zl,zv,mc_steps,delta_max,delta_final,acceptance_ratio,gamma_mc_Jm2,gamma_Jm2,gamma_polish_improvement_Jm2,ads_monolayers,ads_first2_monolayers,phase,tdb_path,a_Fe_BCC_m,F_L1,yB_mc_L1,yB_L1,F_L2,yB_mc_L2,yB_L2,F_L3,yB_mc_L3,yB_L3,F_L4,yB_mc_L4,yB_L4,F_L5,yB_mc_L5,yB_L5,F_L6,yB_mc_L6,yB_L6,F_L7,yB_mc_L7,yB_L7,F_L8,yB_mc_L8,yB_L8,F_L9,yB_mc_L9,yB_L9,F_L10,yB_mc_L10,yB_L10,term1_Jmol,term2_Jmol,term3_Jmol,term4_Jmol,term5_Jmol,Eel_Jmol,total_Jmol,term1_Jm2,term2_Jm2,term3_Jm2,term4_Jm2,term5_Jm2,Eel_Jm2,total_Jm2,test_type,test_value,case_id
Fe-3.8W_wt,W,110,450.0,723.15,3.8,0.011856940300271224,4,0,0.0,1.0,False,31.53179626248646,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.84796,2.4529570198067283,2.452038054123578,0.0009189656831503079,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85703.44343733507,68.87886511551207,-0.013675932038334459,5.717131518116796e-06,-0.01749899290017993,0.0,85772.29113324276,2.450069852410951,0.0019690927705978294,-3.909643235658793e-07,1.63440009094248e-10,-5.002570869119476e-07,0.0,2.452038054123578,L,4,L|Fe-3.8W_wt|110|450.0|4
Fe-3.8W_wt,W,110,450.0,723.15,3.8,0.011856940300271224,6,0,0.0,1.0,False,31.53179626248646,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.84796,2.4529570198067283,2.452038054123578,0.0009189656831503079,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,,,,,,,,,,,,,85703.44343733507,68.87886511551207,-0.013675932038334459,5.717131518116796e-06,-0.01749899290017993,0.0,85772.29113324276,2.450069852410951,0.0019690927705978294,-3.909643235658793e-07,1.63440009094248e-10,-5.002570869119476e-07,0.0,2.452038054123578,L,6,L|Fe-3.8W_wt|110|450.0|6
Fe-3.8W_wt,W,110,450.0,723.15,3.8,0.011856940300271224,8,0,0.0,1.0,False,31.53179626248646,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.84796,2.4529570198067283,2.452038054123578,0.0009189656831503079,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,85703.44343733507,68.87886511551207,-0.013675932038334459,5.717131518116796e-06,-0.01749899290017993,0.0,85772.29113324276,2.450069852410951,0.0019690927705978294,-3.909643235658793e-07,1.63440009094248e-10,-5.002570869119476e-07,0.0,2.452038054123578,L,8,L|Fe-3.8W_wt|110|450.0|8
Fe-3.8W_wt,W,110,450.0,723.15,3.8,0.011856940300271224,10,0,0.0,1.0,False,31.53179626248646,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.84796,2.4529570198067283,2.452038054123578,0.0009189656831503079,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,85703.44343733507,68.87886511551207,-0.013675932038334459,5.717131518116796e-06,-0.01749899290017993,0.0,85772.29113324276,2.450069852410951,0.0019690927705978294,-3.909643235658793e-07,1.63440009094248e-10,-5.002570869119476e-07,0.0,2.452038054123578,L,10,L|Fe-3.8W_wt|110|450.0|10
Fe-3.8W_wt,W,110,475.0,748.15,3.8,0.011856940300271224,3,0,0.0,1.0,False,40.07621741013032,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.848995,2.4530590599609225,2.4521058861219163,0.0009531738390062827,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85703.44343733507,71.26007458503818,-0.01738180790881589,7.266348030890443e-06,-0.022240833921671317,0.0,85774.66389654463,2.450069852410951,0.0020371662259873694,-4.969070299833016e-07,2.077286458230544e-10,-6.358157210311983e-07,0.0,2.4521058861219163,L,3,L|Fe-3.8W_wt|110|475.0|3
Fe-3.8W_wt,W,110,475.0,748.15,3.8,0.011856940300271224,4,0,0.0,1.0,False,40.07621741013032,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.848995,2.4530590599609225,2.4521058861219163,0.0009531738390062827,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85703.44343733507,71.26007458503818,-0.01738180790881589,7.266348030890443e-06,-0.022240833921671317,0.0,85774.66389654463,2.450069852410951,0.0020371662259873694,-4.969070299833016e-07,2.077286458230544e-10,-6.358157210311983e-07,0.0,2.4521058861219163,L,4,L|Fe-3.8W_wt|110|475.0|4
Fe-3.8W_wt,W,110,475.0,748.15,3.8,0.011856940300271224,6,0,0.0,1.0,False,40.07621741013032,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.848995,2.4530590599609225,2.4521058861219163,0.0009531738390062827,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,,,,,,,,,,,,,85703.44343733507,71.26007458503818,-0.01738180790881589,7.266348030890443e-06,-0.022240833921671317,0.0,85774.66389654463,2.450069852410951,0.0020371662259873694,-4.969070299833016e-07,2.077286458230544e-10,-6.358157210311983e-07,0.0,2.4521058861219163,L,6,L|Fe-3.8W_wt|110|475.0|6
Fe-3.8W_wt,W,110,475.0,748.15,3.8,0.011856940300271224,8,0,0.0,1.0,False,40.07621741013032,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.848995,2.4530590599609225,2.4521058861219163,0.0009531738390062827,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,85703.44343733507,71.26007458503818,-0.01738180790881589,7.266348030890443e-06,-0.022240833921671317,0.0,85774.66389654463,2.450069852410951,0.0020371662259873694,-4.969070299833016e-07,2.077286458230544e-10,-6.358157210311983e-07,0.0,2.4521058861219163,L,8,L|Fe-3.8W_wt|110|475.0|8
Fe-3.8W_wt,W,110,475.0,748.15,3.8,0.011856940300271224,10,0,0.0,1.0,False,40.07621741013032,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.848995,2.4530590599609225,2.4521058861219163,0.0009531738390062827,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,85703.44343733507,71.26007458503818,-0.01738180790881589,7.266348030890443e-06,-0.022240833921671317,0.0,85774.66389654463,2.450069852410951,0.0020371662259873694,-4.969070299833016e-07,2.077286458230544e-10,-6.358157210311983e-07,0.0,2.4521058861219163,L,10,L|Fe-3.8W_wt|110|475.0|10
Fe-3.8W_wt,W,110,500.0,773.15,3.8,0.011856940300271224,3,0,0.0,1.0,False,50.48539018795356,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.849885,2.4531610533605286,2.4521736654241812,0.0009873879363473392,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85703.44343733507,73.64128405456428,-0.0218964615714159,9.153668666550414e-06,-0.02801754385026425,0.0,85777.03481653787,2.450069852410951,0.002105239681376909,-6.25970885403542e-07,2.6168292357205297e-10,-8.009589436896584e-07,0.0,2.4521736654241812,L,3,L|Fe-3.8W_wt|110|500.0|3
Fe-3.8W_wt,W,110,500.0,773.15,3.8,0.011856940300271224,4,0,0.0,1.0,False,50.48539018795356,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.849885,2.4531610533605286,2.4521736654241812,0.0009873879363473392,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85703.44343733507,73.64128405456428,-0.0218964615714159,9.153668666550414e-06,-0.02801754385026425,0.0,85777.03481653787,2.450069852410951,0.002105239681376909,-6.25970885403542e-07,2.6168292357205297e-10,-8.009589436896584e-07,0.0,2.4521736654241812,L,4,L|Fe-3.8W_wt|110|500.0|4
Fe-3.8W_wt,W,110,500.0,773.15,3.8,0.011856940300271224,6,0,0.0,1.0,False,50.48539018795356,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.849885,2.4531610533605286,2.4521736654241812,0.0009873879363473392,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,,,,,,,,,,,,,85703.44343733507,73.64128405456428,-0.0218964615714159,9.153668666550414e-06,-0.02801754385026425,0.0,85777.03481653787,2.450069852410951,0.002105239681376909,-6.25970885403542e-07,2.6168292357205297e-10,-8.009589436896584e-07,0.0,2.4521736654241812,L,6,L|Fe-3.8W_wt|110|500.0|6
Fe-3.8W_wt,W,110,500.0,773.15,3.8,0.011856940300271224,8,0,0.0,1.0,False,50.48539018795356,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.849885,2.4531610533605286,2.4521736654241812,0.0009873879363473392,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,85703.44343733507,73.64128405456428,-0.0218964615714159,9.153668666550414e-06,-0.02801754385026425,0.0,85777.03481653787,2.450069852410951,0.002105239681376909,-6.25970885403542e-07,2.6168292357205297e-10,-8.009589436896584e-07,0.0,2.4521736654241812,L,8,L|Fe-3.8W_wt|110|500.0|8
Fe-3.8W_wt,W,110,500.0,773.15,3.8,0.011856940300271224,10,0,0.0,1.0,False,50.48539018795356,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.849885,2.4531610533605286,2.4521736654241812,0.0009873879363473392,-0.011789501225523682,-0.011774971515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,7.8125001e-05,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,85703.44343733507,73.64128405456428,-0.0218964615714159,9.153668666550414e-06,-0.02801754385026425,0.0,85777.03481653787,2.450069852410951,0.002105239681376909,-6.25970885403542e-07,2.6168292357205297e-10,-8.009589436896584e-07,0.0,2.4521736654241812,L,10,L|Fe-3.8W_wt|110|500.0|10
Fe-3.8W_wt,W,110,525.0,798.15,3.8,0.011856940300271224,3,0,0.0,1.0,False,63.137771308969214,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.850565,2.45326299051657,2.452240475293263,0.0010225152233069856,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85704.66515598698,74.77366519990865,-0.03219970319381178,1.1409792641833776e-05,-0.0348071351271681,0.0,85779.37182575835,2.4501047786159798,0.0021376119268127114,-9.205175298402453e-07,3.26180464317718e-10,-9.950581797360806e-07,0.0,2.452240475293263,L,3,L|Fe-3.8W_wt|110|525.0|3
Fe-3.8W_wt,W,110,525.0,798.15,3.8,0.011856940300271224,4,0,0.0,1.0,False,63.137771308969214,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.850565,2.45326299051657,2.452240475293263,0.0010225152233069856,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85704.66515598698,74.77366519990865,-0.03219970319381178,1.1409792641833776e-05,-0.0348071351271681,0.0,85779.37182575835,2.4501047786159798,0.0021376119268127114,-9.205175298402453e-07,3.26180464317718e-10,-9.950581797360806e-07,0.0,2.452240475293263,L,4,L|Fe-3.8W_wt|110|525.0|4
Fe-3.8W_wt,W,110,525.0,798.15,3.8,0.011856940300271224,6,0,0.0,1.0,False,63.137771308969214,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.850565,2.45326299051657,2.452240475293263,0.0010225152233069856,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,,,,,,,,,,,,,85704.66515598698,74.77366519990865,-0.03219970319381178,1.1409792641833776e-05,-0.0348071351271681,0.0,85779.37182575835,2.4501047786159798,0.0021376119268127114,-9.205175298402453e-07,3.26180464317718e-10,-9.950581797360806e-07,0.0,2.452240475293263,L,6,L|Fe-3.8W_wt|110|525.0|6
Fe-3.8W_wt,W,110,525.0,798.15,3.8,0.011856940300271224,8,0,0.0,1.0,False,63.137771308969214,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.850565,2.45326299051657,2.452240475293263,0.0010225152233069856,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,85704.66515598698,74.77366519990865,-0.03219970319381178,1.1409792641833776e-05,-0.0348071351271681,0.0,85779.37182575835,2.4501047786159798,0.0021376119268127114,-9.205175298402453e-07,3.26180464317718e-10,-9.950581797360806e-07,0.0,2.452240475293263,L,8,L|Fe-3.8W_wt|110|525.0|8
Fe-3.8W_wt,W,110,525.0,798.15,3.8,0.011856940300271224,10,0,0.0,1.0,False,63.137771308969214,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.850565,2.45326299051657,2.452240475293263,0.0010225152233069856,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,85704.66515598698,74.77366519990865,-0.03219970319381178,1.1409792641833776e-05,-0.0348071351271681,0.0,85779.37182575835,2.4501047786159798,0.0021376119268127114,-9.205175298402453e-07,3.26180464317718e-10,-9.950581797360806e-07,0.0,2.452240475293263,L,10,L|Fe-3.8W_wt|110|525.0|10
Fe-3.8W_wt,W,110,550.0,823.15,3.8,0.011856940300271224,3,0,0.0,1.0,False,78.5109838156311,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.85112,2.453364859453688,2.4523069641619553,0.0010578952917326134,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85704.66515598698,77.11575832776397,-0.04003990517730479,1.41879262899396e-05,-0.04328221231099065,0.0,85781.69760638519,2.4501047786159798,0.002204567133440937,-1.1446513772814406e-06,4.056010946237736e-10,-1.2373416898510764e-06,0.0,2.4523069641619553,L,3,L|Fe-3.8W_wt|110|550.0|3
Fe-3.8W_wt,W,110,550.0,823.15,3.8,0.011856940300271224,4,0,0.0,1.0,False,78.5109838156311,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.85112,2.453364859453688,2.4523069641619553,0.0010578952917326134,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85704.66515598698,77.11575832776397,-0.04003990517730479,1.41879262899396e-05,-0.04328221231099065,0.0,85781.69760638519,2.4501047786159798,0.002204567133440937,-1.1446513772814406e-06,4.056010946237736e-10,-1.2373416898510764e-06,0.0,2.4523069641619553,L,4,L|Fe-3.8W_wt|110|550.0|4
Fe-3.8W_wt,W,110,550.0,823.15,3.8,0.011856940300271224,6,0,0.0,1.0,False,78.5109838156311,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.85112,2.453364859453688,2.4523069641619553,0.0010578952917326134,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,,,,,,,,,,,,,85704.66515598698,77.11575832776397,-0.04003990517730479,1.41879262899396e-05,-0.04328221231099065,0.0,85781.69760638519,2.4501047786159798,0.002204567133440937,-1.1446513772814406e-06,4.056010946237736e-10,-1.2373416898510764e-06,0.0,2.4523069641619553,L,6,L|Fe-3.8W_wt|110|550.0|6
Fe-3.8W_wt,W,110,550.0,823.15,3.8,0.011856940300271224,8,0,0.0,1.0,False,78.5109838156311,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.85112,2.453364859453688,2.4523069641619553,0.0010578952917326134,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,85704.66515598698,77.11575832776397,-0.04003990517730479,1.41879262899396e-05,-0.04328221231099065,0.0,85781.69760638519,2.4501047786159798,0.002204567133440937,-1.1446513772814406e-06,4.056010946237736e-10,-1.2373416898510764e-06,0.0,2.4523069641619553,L,8,L|Fe-3.8W_wt|110|550.0|8
Fe-3.8W_wt,W,110,550.0,823.15,3.8,0.011856940300271224,10,0,0.0,1.0,False,78.5109838156311,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.85112,2.453364859453688,2.4523069641619553,0.0010578952917326134,-0.011750438725523683,-0.011735909015717087,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.00011718750099999999,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,85704.66515598698,77.11575832776397,-0.04003990517730479,1.41879262899396e-05,-0.04328221231099065,0.0,85781.69760638519,2.4501047786159798,0.002204567133440937,-1.1446513772814406e-06,4.056010946237736e-10,-1.2373416898510764e-06,0.0,2.4523069641619553,L,10,L|Fe-3.8W_wt|110|550.0|10
Fe-3.8W_wt,W,110,575.0,848.15,3.8,0.011856940300271224,3,0,0.0,1.0,False,97.22179637089054,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.851855,2.4534666447077504,2.452372814521091,0.001093830186659428,-0.011711376225523682,-0.011696846515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.000156250001,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85705.88687463886,78.22439857571369,-0.05699758875326394,1.75108158639085e-05,-0.05324118887595269,0.0,85784.00105194777,2.450139704821008,0.0022362606796945024,-1.6294336407451098e-06,5.005950790139652e-10,-1.5220465659220322e-06,0.0,2.452372814521091,L,3,L|Fe-3.8W_wt|110|575.0|3
Fe-3.8W_wt,W,110,575.0,848.15,3.8,0.011856940300271224,4,0,0.0,1.0,False,97.22179637089054,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.851855,2.4534666447077504,2.452372814521091,0.001093830186659428,-0.011711376225523682,-0.011696846515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.000156250001,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,,,,,,,,,,,,,,,,,,,85705.88687463886,78.22439857571369,-0.05699758875326394,1.75108158639085e-05,-0.05324118887595269,0.0,85784.00105194777,2.450139704821008,0.0022362606796945024,-1.6294336407451098e-06,5.005950790139652e-10,-1.5220465659220322e-06,0.0,2.452372814521091,L,4,L|Fe-3.8W_wt|110|575.0|4
Fe-3.8W_wt,W,110,575.0,848.15,3.8,0.011856940300271224,6,0,0.0,1.0,False,97.22179637089054,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.851855,2.4534666447077504,2.452372814521091,0.001093830186659428,-0.011711376225523682,-0.011696846515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.000156250001,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,,,,,,,,,,,,,85705.88687463886,78.22439857571369,-0.05699758875326394,1.75108158639085e-05,-0.05324118887595269,0.0,85784.00105194777,2.450139704821008,0.0022362606796945024,-1.6294336407451098e-06,5.005950790139652e-10,-1.5220465659220322e-06,0.0,2.452372814521091,L,6,L|Fe-3.8W_wt|110|575.0|6
Fe-3.8W_wt,W,110,575.0,848.15,3.8,0.011856940300271224,8,0,0.0,1.0,False,97.22179637089054,CALPHAD_LSQ,2.45,3.3441108487270936,34980.0,4,2,200000,1.5,0.2,0.851855,2.4534666447077504,2.452372814521091,0.001093830186659428,-0.011711376225523682,-0.011696846515717086,BCC_A2,C:\Users\dwack\Documents\Python Scripts\varios\steel_database_fix.tdb,2.866e-10,0.0,1e-12,0.000156250001,0.0,0.024556096583825363,0.011860784083825363,0.0,0.011626257588251337,0.011860632588251338,0.0,0.011213718302484516,0.011838718302484515,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,,85705.88687463886,78.22439857571369,-0.05699758875326394,1.75108158639085e-05,-0.05324118887595269,0.0,85784.00105194777,2.450139704821008,0.0022362606796945024,-1.6294336407451098e-06,5.005950790139652e-10,-1.5220465659220322e-06,0.0,2.452372814521091,L,8,L|Fe-3.8W_wt|110|575.0|8
